Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,YearMonth,DayOfWeek,Hour
536528,22728,ALARM CLOCK BAKELIKE PINK,4,2010-05-04 09:21:00.000000,3.71,12500,United Kingdom,14.84,2010,5,2010-05,1,9
536528,POST,POSTAGE,2,2010-05-04 09:21:00.000000,18.53,12500,United Kingdom,37.06,2010,5,2010-05,1,9
536528,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-05-04 09:21:00.000000,5.33,12500,United Kingdom,5.33,2010,5,2010-05,1,9
538305,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-05-04 09:25:00.000000,2.68,12670,United Kingdom,16.080000000000002,2010,5,2010-05,1,9
537279,22622,BOX OF VINTAGE ALPHABET BLOCKS,9,2010-05-04 10:27:00.000000,4.72,12670,United Kingdom,42.48,2010,5,2010-05,1,10
537279,22198,SMALL HEART FLOWERS HOOK,4,2010-05-04 10:27:00.000000,0.93,12670,United Kingdom,3.72,2010,5,2010-05,1,10
537279,20725,LUNCH BAG RED RETROSPOT,12,2010-05-04 10:27:00.000000,1.63,12670,United Kingdom,19.56,2010,5,2010-05,1,10
538055,23298,SPOTTY BUNTING,11,2010-05-04 11:18:00.000000,4.53,12584,United Kingdom,49.830000000000005,2010,5,2010-05,1,11
538055,22197,POPCORN HOLDER,56,2010-05-04 11:18:00.000000,0.78,12584,United Kingdom,43.68,2010,5,2010-05,1,11
538055,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2010-05-04 11:18:00.000000,3.79,12584,United Kingdom,3.79,2010,5,2010-05,1,11
536862,22623,BOX OF VINTAGE JIGSAW BLOCKS,5,2010-05-04 12:33:00.000000,5.0,12736,Spain,25.0,2010,5,2010-05,1,12
536862,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2010-05-04 12:33:00.000000,1.78,12736,Spain,7.12,2010,5,2010-05,1,12
536862,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2010-05-04 12:33:00.000000,3.47,12736,Spain,3.47,2010,5,2010-05,1,12
536862,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2010-05-04 12:33:00.000000,0.6,12736,Spain,4.8,2010,5,2010-05,1,12
536862,22726,ALARM CLOCK BAKELIKE GREEN,1,2010-05-04 12:33:00.000000,3.92,12736,Spain,3.92,2010,5,2010-05,1,12
536862,22383,LUNCH BAG SUKI DESIGN,4,2010-05-04 12:33:00.000000,1.57,12736,Spain,6.28,2010,5,2010-05,1,12
536862,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2010-05-04 12:33:00.000000,5.04,12736,Spain,5.04,2010,5,2010-05,1,12
538213,M,MANUAL,2,2010-05-05 14:38:00.000000,0.0,12430,United Kingdom,0.0,2010,5,2010-05,2,14
538213,22633,HAND WARMER UNION JACK,10,2010-05-05 14:38:00.000000,1.93,12430,United Kingdom,19.3,2010,5,2010-05,2,14
538213,48187,DOORMAT NEW ENGLAND,3,2010-05-05 14:38:00.000000,7.48,12430,United Kingdom,22.44,2010,5,2010-05,2,14
538213,21777,RECIPE BOX WITH METAL HEART,7,2010-05-05 14:38:00.000000,8.32,12430,United Kingdom,58.24,2010,5,2010-05,2,14
538213,22384,LUNCH BAG PINK POLKADOT,1,2010-05-05 14:38:00.000000,1.58,12430,United Kingdom,1.58,2010,5,2010-05,2,14
537319,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,3,2010-05-05 19:33:00.000000,3.86,12796,United Kingdom,11.58,2010,5,2010-05,2,19
537319,22386,JUMBO BAG PINK POLKADOT,21,2010-05-05 19:33:00.000000,1.91,12796,United Kingdom,40.11,2010,5,2010-05,2,19
537319,22727,ALARM CLOCK BAKELIKE RED,15,2010-05-05 19:33:00.000000,3.52,12796,United Kingdom,52.8,2010,5,2010-05,2,19
536475,22622,BOX OF VINTAGE ALPHABET BLOCKS,5,2010-05-06 08:16:00.000000,5.01,12511,France,25.049999999999997,2010,5,2010-05,3,8
536475,22386,JUMBO BAG PINK POLKADOT,12,2010-05-06 08:16:00.000000,1.86,12511,France,22.32,2010,5,2010-05,3,8
536475,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2010-05-06 08:16:00.000000,1.28,12511,France,1.28,2010,5,2010-05,3,8
536475,21754,HOME BUILDING BLOCK WORD,3,2010-05-06 08:16:00.000000,6.12,12511,France,18.36,2010,5,2010-05,3,8
536475,47566,PARTY BUNTING,1,2010-05-06 08:16:00.000000,5.03,12511,France,5.03,2010,5,2010-05,3,8
536475,48187,DOORMAT NEW ENGLAND,9,2010-05-06 08:16:00.000000,8.56,12511,France,77.04,2010,5,2010-05,3,8
536475,22310,PANTRY MAGNETIC SHOPPING LIST,5,2010-05-06 08:16:00.000000,1.91,12511,France,9.549999999999999,2010,5,2010-05,3,8
536475,23300,GARDENERS KNEELING PAD CUP OF TEA,3,2010-05-06 08:16:00.000000,2.18,12511,France,6.540000000000001,2010,5,2010-05,3,8
536475,22423,REGENCY CAKESTAND 3 TIER,2,2010-05-06 08:16:00.000000,12.62,12511,France,25.24,2010,5,2010-05,3,8
536475,22469,HEART OF WICKER SMALL,2,2010-05-06 08:16:00.000000,1.75,12511,France,3.5,2010,5,2010-05,3,8
536475,23167,SMALL CERAMIC TOP STORAGE JAR,1,2010-05-06 08:16:00.000000,0.86,12511,France,0.86,2010,5,2010-05,3,8
536475,22752,SET 7 BABUSHKA NESTING BOXES,5,2010-05-06 08:16:00.000000,7.92,12511,France,39.6,2010,5,2010-05,3,8
538221,22386,JUMBO BAG PINK POLKADOT,22,2010-05-06 12:28:00.000000,1.97,12815,Germany,43.339999999999996,2010,5,2010-05,3,12
538221,M,MANUAL,1,2010-05-06 12:28:00.000000,0.0,12815,Germany,0.0,2010,5,2010-05,3,12
538322,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,2010-05-07 13:02:00.000000,4.03,12635,United Kingdom,24.18,2010,5,2010-05,4,13
538322,47566,PARTY BUNTING,1,2010-05-07 13:02:00.000000,4.98,12635,United Kingdom,4.98,2010,5,2010-05,4,13
538322,22728,ALARM CLOCK BAKELIKE PINK,1,2010-05-07 13:02:00.000000,3.45,12635,United Kingdom,3.45,2010,5,2010-05,4,13
538322,22632,HAND WARMER RED POLKA DOT,12,2010-05-07 13:02:00.000000,2.02,12635,United Kingdom,24.240000000000002,2010,5,2010-05,4,13
536380,22423,REGENCY CAKESTAND 3 TIER,3,2010-05-08 08:29:00.000000,13.98,12815,United Kingdom,41.94,2010,5,2010-05,5,8
536380,21754,HOME BUILDING BLOCK WORD,1,2010-05-08 08:29:00.000000,5.83,12815,United Kingdom,5.83,2010,5,2010-05,5,8
536380,22197,POPCORN HOLDER,63,2010-05-08 08:29:00.000000,0.91,12815,United Kingdom,57.330000000000005,2010,5,2010-05,5,8
537593,23300,GARDENERS KNEELING PAD CUP OF TEA,3,2010-05-09 01:03:00.000000,2.27,12791,Spain,6.8100000000000005,2010,5,2010-05,6,1
537593,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-05-09 01:03:00.000000,5.27,12791,Spain,5.27,2010,5,2010-05,6,1
537593,22386,JUMBO BAG PINK POLKADOT,2,2010-05-09 01:03:00.000000,2.07,12791,Spain,4.14,2010,5,2010-05,6,1
537593,22745,POPPY'S PLAYHOUSE BEDROOM,1,2010-05-09 01:03:00.000000,2.0,12791,Spain,2.0,2010,5,2010-05,6,1
537586,22622,BOX OF VINTAGE ALPHABET BLOCKS,3,2010-05-09 14:39:00.000000,4.68,12815,United Kingdom,14.04,2010,5,2010-05,6,14
537586,21754,HOME BUILDING BLOCK WORD,2,2010-05-09 14:39:00.000000,6.53,12815,United Kingdom,13.06,2010,5,2010-05,6,14
537586,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-05-09 14:39:00.000000,2.63,12815,United Kingdom,5.26,2010,5,2010-05,6,14
537586,23084,RABBIT NIGHT LIGHT,1,2010-05-09 14:39:00.000000,1.89,12815,United Kingdom,1.89,2010,5,2010-05,6,14
536422,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2010-05-09 20:59:00.000000,0.5,12572,EIRE,1.0,2010,5,2010-05,6,20
537949,22384,LUNCH BAG PINK POLKADOT,3,2010-05-10 12:05:00.000000,1.62,12821,United Kingdom,4.86,2010,5,2010-05,0,12
537949,22728,ALARM CLOCK BAKELIKE PINK,13,2010-05-10 12:05:00.000000,3.66,12821,United Kingdom,47.58,2010,5,2010-05,0,12
537949,21777,RECIPE BOX WITH METAL HEART,1,2010-05-10 12:05:00.000000,7.26,12821,United Kingdom,7.26,2010,5,2010-05,0,12
538346,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-05-10 15:56:00.000000,2.05,12397,United Kingdom,2.05,2010,5,2010-05,0,15
538346,DOT,DOTCOM POSTAGE,8,2010-05-10 15:56:00.000000,14.41,12397,United Kingdom,115.28,2010,5,2010-05,0,15
538346,22720,SET OF 3 CAKE TINS PANTRY DESIGN,17,2010-05-10 15:56:00.000000,4.69,12397,United Kingdom,79.73,2010,5,2010-05,0,15
536760,22383,LUNCH BAG SUKI DESIGN,1,2010-05-11 11:25:00.000000,1.58,12792,United Kingdom,1.58,2010,5,2010-05,1,11
536655,POST,POSTAGE,1,2010-05-11 11:37:00.000000,18.47,12353,United Kingdom,18.47,2010,5,2010-05,1,11
536655,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2010-05-11 11:37:00.000000,1.71,12353,United Kingdom,5.13,2010,5,2010-05,1,11
536987,22384,LUNCH BAG PINK POLKADOT,13,2010-05-12 03:31:00.000000,1.7,12577,EIRE,22.099999999999998,2010,5,2010-05,2,3
536987,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-05-12 03:31:00.000000,2.43,12577,EIRE,2.43,2010,5,2010-05,2,3
536987,22730,ALARM CLOCK BAKELIKE IVORY,6,2010-05-12 03:31:00.000000,3.5,12577,EIRE,21.0,2010,5,2010-05,2,3
536987,22745,POPPY'S PLAYHOUSE BEDROOM,17,2010-05-12 03:31:00.000000,2.11,12577,EIRE,35.87,2010,5,2010-05,2,3
536987,22835,HOT WATER BOTTLE I AM SO POORLY,1,2010-05-12 03:31:00.000000,5.37,12577,EIRE,5.37,2010,5,2010-05,2,3
536987,22622,BOX OF VINTAGE ALPHABET BLOCKS,8,2010-05-12 03:31:00.000000,4.65,12577,EIRE,37.2,2010,5,2010-05,2,3
536987,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-05-12 03:31:00.000000,4.41,12577,EIRE,4.41,2010,5,2010-05,2,3
536987,23167,SMALL CERAMIC TOP STORAGE JAR,2,2010-05-12 03:31:00.000000,0.84,12577,EIRE,1.68,2010,5,2010-05,2,3
536987,22633,HAND WARMER UNION JACK,11,2010-05-12 03:31:00.000000,1.96,12577,EIRE,21.56,2010,5,2010-05,2,3
536987,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,3,2010-05-12 03:31:00.000000,4.39,12577,EIRE,13.169999999999998,2010,5,2010-05,2,3
536987,23166,MEDIUM CERAMIC TOP STORAGE JAR,10,2010-05-12 03:31:00.000000,1.31,12577,EIRE,13.100000000000001,2010,5,2010-05,2,3
536873,48187,DOORMAT NEW ENGLAND,18,2010-05-12 10:06:00.000000,8.08,12650,France,145.44,2010,5,2010-05,2,10
536873,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-05-12 10:06:00.000000,4.7,12650,France,4.7,2010,5,2010-05,2,10
536873,85099B,JUMBO BAG RED RETROSPOT,9,2010-05-12 10:06:00.000000,1.86,12650,France,16.740000000000002,2010,5,2010-05,2,10
536873,22383,LUNCH BAG SUKI DESIGN,2,2010-05-12 10:06:00.000000,1.77,12650,France,3.54,2010,5,2010-05,2,10
536873,22469,HEART OF WICKER SMALL,1,2010-05-12 10:06:00.000000,1.75,12650,France,1.75,2010,5,2010-05,2,10
536873,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2010-05-12 10:06:00.000000,3.08,12650,France,9.24,2010,5,2010-05,2,10
536873,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,7,2010-05-12 10:06:00.000000,4.08,12650,France,28.560000000000002,2010,5,2010-05,2,10
536873,20727,LUNCH BAG BLACK SKULL,3,2010-05-12 10:06:00.000000,1.58,12650,France,4.74,2010,5,2010-05,2,10
536873,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,9,2010-05-12 10:06:00.000000,3.81,12650,France,34.29,2010,5,2010-05,2,10
538278,22382,LUNCH BAG SPACEBOY DESIGN,1,2010-05-12 12:27:00.000000,1.59,12528,United Kingdom,1.59,2010,5,2010-05,2,12
538278,22423,REGENCY CAKESTAND 3 TIER,1,2010-05-12 12:27:00.000000,12.47,12528,United Kingdom,12.47,2010,5,2010-05,2,12
538278,22745,POPPY'S PLAYHOUSE BEDROOM,4,2010-05-12 12:27:00.000000,2.1,12528,United Kingdom,8.4,2010,5,2010-05,2,12
537544,POST,POSTAGE,12,2010-05-13 08:44:00.000000,19.59,12572,United Kingdom,235.07999999999998,2010,5,2010-05,3,8
537544,22469,HEART OF WICKER SMALL,1,2010-05-13 08:44:00.000000,1.51,12572,United Kingdom,1.51,2010,5,2010-05,3,8
537544,48187,DOORMAT NEW ENGLAND,5,2010-05-13 08:44:00.000000,7.62,12572,United Kingdom,38.1,2010,5,2010-05,3,8
537544,23300,GARDENERS KNEELING PAD CUP OF TEA,13,2010-05-13 08:44:00.000000,2.17,12572,United Kingdom,28.21,2010,5,2010-05,3,8
537544,22382,LUNCH BAG SPACEBOY DESIGN,22,2010-05-13 08:44:00.000000,1.57,12572,United Kingdom,34.54,2010,5,2010-05,3,8
537544,71053,WHITE METAL LANTERN,4,2010-05-13 08:44:00.000000,3.39,12572,United Kingdom,13.56,2010,5,2010-05,3,8
537544,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2010-05-13 08:44:00.000000,3.45,12572,United Kingdom,3.45,2010,5,2010-05,3,8
537544,22386,JUMBO BAG PINK POLKADOT,3,2010-05-13 08:44:00.000000,1.93,12572,United Kingdom,5.79,2010,5,2010-05,3,8
537544,22633,HAND WARMER UNION JACK,2,2010-05-13 08:44:00.000000,1.67,12572,United Kingdom,3.34,2010,5,2010-05,3,8
537544,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2010-05-13 08:44:00.000000,0.53,12572,United Kingdom,3.71,2010,5,2010-05,3,8
537393,71053,WHITE METAL LANTERN,1,2010-05-13 09:56:00.000000,3.35,12619,United Kingdom,3.35,2010,5,2010-05,3,9
537393,22383,LUNCH BAG SUKI DESIGN,14,2010-05-13 09:56:00.000000,1.69,12619,United Kingdom,23.66,2010,5,2010-05,3,9
537393,23166,MEDIUM CERAMIC TOP STORAGE JAR,8,2010-05-13 09:56:00.000000,1.37,12619,United Kingdom,10.96,2010,5,2010-05,3,9
537393,22623,BOX OF VINTAGE JIGSAW BLOCKS,16,2010-05-13 09:56:00.000000,4.79,12619,United Kingdom,76.64,2010,5,2010-05,3,9
537393,22835,HOT WATER BOTTLE I AM SO POORLY,2,2010-05-13 09:56:00.000000,4.87,12619,United Kingdom,9.74,2010,5,2010-05,3,9
537393,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2010-05-13 09:56:00.000000,3.61,12619,United Kingdom,3.61,2010,5,2010-05,3,9
537393,48187,DOORMAT NEW ENGLAND,24,2010-05-13 09:56:00.000000,7.16,12619,United Kingdom,171.84,2010,5,2010-05,3,9
536831,22727,ALARM CLOCK BAKELIKE RED,24,2010-05-13 13:48:00.000000,3.98,12379,United Kingdom,95.52,2010,5,2010-05,3,13
538017,22730,ALARM CLOCK BAKELIKE IVORY,10,2010-05-13 16:55:00.000000,3.99,12836,United Kingdom,39.900000000000006,2010,5,2010-05,3,16
538017,21754,HOME BUILDING BLOCK WORD,10,2010-05-13 16:55:00.000000,5.51,12836,United Kingdom,55.099999999999994,2010,5,2010-05,3,16
538300,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2010-05-14 08:39:00.000000,1.84,12515,United Kingdom,1.84,2010,5,2010-05,4,8
536898,22835,HOT WATER BOTTLE I AM SO POORLY,6,2010-05-14 10:50:00.000000,4.71,12473,United Kingdom,28.259999999999998,2010,5,2010-05,4,10
537003,21755,LOVE BUILDING BLOCK WORD,1,2010-05-14 13:15:00.000000,5.84,12500,United Kingdom,5.84,2010,5,2010-05,4,13
538077,21212,PACK OF 72 RETROSPOT CAKE CASES,27,2010-05-15 10:16:00.000000,0.51,12586,United Kingdom,13.77,2010,5,2010-05,5,10
538077,84029E,RED WOOLLY HOTTIE WHITE HEART,11,2010-05-15 10:16:00.000000,3.12,12586,United Kingdom,34.32,2010,5,2010-05,5,10
538077,22198,SMALL HEART FLOWERS HOOK,29,2010-05-15 10:16:00.000000,0.9,12586,United Kingdom,26.1,2010,5,2010-05,5,10
536630,22730,ALARM CLOCK BAKELIKE IVORY,2,2010-05-15 17:55:00.000000,3.41,12784,Japan,6.82,2010,5,2010-05,5,17
536630,48187,DOORMAT NEW ENGLAND,22,2010-05-15 17:55:00.000000,7.84,12784,Japan,172.48,2010,5,2010-05,5,17
537732,22633,HAND WARMER UNION JACK,2,2010-05-16 06:01:00.000000,1.84,12730,United Kingdom,3.68,2010,5,2010-05,6,6
537732,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2010-05-16 06:01:00.000000,1.32,12730,United Kingdom,1.32,2010,5,2010-05,6,6
536829,22198,SMALL HEART FLOWERS HOOK,35,2010-05-16 11:22:00.000000,0.8,12460,United Kingdom,28.0,2010,5,2010-05,6,11
538225,22384,LUNCH BAG PINK POLKADOT,1,2010-05-16 13:03:00.000000,1.54,12509,United Kingdom,1.54,2010,5,2010-05,6,13
538225,22633,HAND WARMER UNION JACK,5,2010-05-16 13:03:00.000000,1.82,12509,United Kingdom,9.1,2010,5,2010-05,6,13
538225,22198,SMALL HEART FLOWERS HOOK,1,2010-05-16 13:03:00.000000,0.87,12509,United Kingdom,0.87,2010,5,2010-05,6,13
537071,23298,SPOTTY BUNTING,12,2010-05-17 10:07:00.000000,4.49,12394,United Kingdom,53.88,2010,5,2010-05,0,10
537071,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2010-05-17 10:07:00.000000,1.15,12394,United Kingdom,1.15,2010,5,2010-05,0,10
537376,22386,JUMBO BAG PINK POLKADOT,2,2010-05-17 10:16:00.000000,1.94,12736,United Kingdom,3.88,2010,5,2010-05,0,10
536965,22198,SMALL HEART FLOWERS HOOK,24,2010-05-17 12:39:00.000000,0.86,12722,France,20.64,2010,5,2010-05,0,12
536965,22745,POPPY'S PLAYHOUSE BEDROOM,16,2010-05-17 12:39:00.000000,2.11,12722,France,33.76,2010,5,2010-05,0,12
537352,22197,POPCORN HOLDER,3,2010-05-18 09:37:00.000000,0.88,12466,United Kingdom,2.64,2010,5,2010-05,1,9
537352,23300,GARDENERS KNEELING PAD CUP OF TEA,7,2010-05-18 09:37:00.000000,2.01,12466,United Kingdom,14.069999999999999,2010,5,2010-05,1,9
537352,20727,LUNCH BAG BLACK SKULL,6,2010-05-18 09:37:00.000000,1.72,12466,United Kingdom,10.32,2010,5,2010-05,1,9
536399,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2010-05-19 11:00:00.000000,3.14,12699,Germany,3.14,2010,5,2010-05,2,11
536653,22728,ALARM CLOCK BAKELIKE PINK,2,2010-05-20 08:50:00.000000,3.95,12753,United Kingdom,7.9,2010,5,2010-05,3,8
536653,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2010-05-20 08:50:00.000000,4.19,12753,United Kingdom,20.950000000000003,2010,5,2010-05,3,8
536653,23084,RABBIT NIGHT LIGHT,5,2010-05-20 08:50:00.000000,1.92,12753,United Kingdom,9.6,2010,5,2010-05,3,8
536653,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2010-05-20 08:50:00.000000,3.45,12753,United Kingdom,24.150000000000002,2010,5,2010-05,3,8
536653,22469,HEART OF WICKER SMALL,14,2010-05-20 08:50:00.000000,1.59,12753,United Kingdom,22.26,2010,5,2010-05,3,8
536653,22197,POPCORN HOLDER,1,2010-05-20 08:50:00.000000,0.79,12753,United Kingdom,0.79,2010,5,2010-05,3,8
536653,22198,SMALL HEART FLOWERS HOOK,66,2010-05-20 08:50:00.000000,0.88,12753,United Kingdom,58.08,2010,5,2010-05,3,8
537812,22623,BOX OF VINTAGE JIGSAW BLOCKS,7,2010-05-20 10:25:00.000000,5.44,12821,United Kingdom,38.080000000000005,2010,5,2010-05,3,10
538195,22632,HAND WARMER RED POLKA DOT,4,2010-05-20 12:45:00.000000,1.92,12830,United Kingdom,7.68,2010,5,2010-05,3,12
538195,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-05-20 12:45:00.000000,2.92,12830,United Kingdom,2.92,2010,5,2010-05,3,12
538195,22384,LUNCH BAG PINK POLKADOT,11,2010-05-20 12:45:00.000000,1.58,12830,United Kingdom,17.380000000000003,2010,5,2010-05,3,12
538195,85099B,JUMBO BAG RED RETROSPOT,3,2010-05-20 12:45:00.000000,1.76,12830,United Kingdom,5.28,2010,5,2010-05,3,12
538195,22730,ALARM CLOCK BAKELIKE IVORY,14,2010-05-20 12:45:00.000000,4.05,12830,United Kingdom,56.699999999999996,2010,5,2010-05,3,12
538195,22726,ALARM CLOCK BAKELIKE GREEN,3,2010-05-20 12:45:00.000000,3.62,12830,United Kingdom,10.86,2010,5,2010-05,3,12
538195,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2010-05-20 12:45:00.000000,1.77,12830,United Kingdom,19.47,2010,5,2010-05,3,12
538195,22382,LUNCH BAG SPACEBOY DESIGN,18,2010-05-20 12:45:00.000000,1.66,12830,United Kingdom,29.88,2010,5,2010-05,3,12
537890,POST,POSTAGE,3,2010-05-20 13:22:00.000000,17.48,12695,United Kingdom,52.44,2010,5,2010-05,3,13
536754,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-05-20 14:08:00.000000,4.02,12565,United Kingdom,36.17999999999999,2010,5,2010-05,3,14
536754,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-05-20 14:08:00.000000,4.75,12565,United Kingdom,4.75,2010,5,2010-05,3,14
536417,22752,SET 7 BABUSHKA NESTING BOXES,4,2010-05-20 14:39:00.000000,6.89,12431,United Kingdom,27.56,2010,5,2010-05,3,14
536417,47566,PARTY BUNTING,2,2010-05-20 14:39:00.000000,5.07,12431,United Kingdom,10.14,2010,5,2010-05,3,14
536417,POST,POSTAGE,23,2010-05-20 14:39:00.000000,18.47,12431,United Kingdom,424.80999999999995,2010,5,2010-05,3,14
536417,22730,ALARM CLOCK BAKELIKE IVORY,4,2010-05-20 14:39:00.000000,3.96,12431,United Kingdom,15.84,2010,5,2010-05,3,14
536417,22726,ALARM CLOCK BAKELIKE GREEN,1,2010-05-20 14:39:00.000000,3.95,12431,United Kingdom,3.95,2010,5,2010-05,3,14
536417,20725,LUNCH BAG RED RETROSPOT,1,2010-05-20 14:39:00.000000,1.69,12431,United Kingdom,1.69,2010,5,2010-05,3,14
537435,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2010-05-20 19:49:00.000000,0.54,12446,United Kingdom,1.08,2010,5,2010-05,3,19
537435,22383,LUNCH BAG SUKI DESIGN,1,2010-05-20 19:49:00.000000,1.68,12446,United Kingdom,1.68,2010,5,2010-05,3,19
537435,22745,POPPY'S PLAYHOUSE BEDROOM,4,2010-05-20 19:49:00.000000,2.24,12446,United Kingdom,8.96,2010,5,2010-05,3,19
537435,23298,SPOTTY BUNTING,1,2010-05-20 19:49:00.000000,4.79,12446,United Kingdom,4.79,2010,5,2010-05,3,19
537435,21777,RECIPE BOX WITH METAL HEART,7,2010-05-20 19:49:00.000000,8.08,12446,United Kingdom,56.56,2010,5,2010-05,3,19
537828,23084,RABBIT NIGHT LIGHT,18,2010-05-21 07:53:00.000000,1.8,12381,United Kingdom,32.4,2010,5,2010-05,4,7
537860,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,4,2010-05-22 13:45:00.000000,4.25,12611,United Kingdom,17.0,2010,5,2010-05,5,13
537860,85099B,JUMBO BAG RED RETROSPOT,11,2010-05-22 13:45:00.000000,2.13,12611,United Kingdom,23.43,2010,5,2010-05,5,13
537860,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2010-05-22 13:45:00.000000,4.55,12611,United Kingdom,72.8,2010,5,2010-05,5,13
537860,84029E,RED WOOLLY HOTTIE WHITE HEART,14,2010-05-22 13:45:00.000000,3.09,12611,United Kingdom,43.26,2010,5,2010-05,5,13
537860,22423,REGENCY CAKESTAND 3 TIER,2,2010-05-22 13:45:00.000000,13.34,12611,United Kingdom,26.68,2010,5,2010-05,5,13
537860,20727,LUNCH BAG BLACK SKULL,2,2010-05-22 13:45:00.000000,1.71,12611,United Kingdom,3.42,2010,5,2010-05,5,13
537860,22622,BOX OF VINTAGE ALPHABET BLOCKS,3,2010-05-22 13:45:00.000000,4.89,12611,United Kingdom,14.669999999999998,2010,5,2010-05,5,13
536445,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2010-05-22 14:23:00.000000,3.13,12626,United Kingdom,9.39,2010,5,2010-05,5,14
536445,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,8,2010-05-22 14:23:00.000000,3.96,12626,United Kingdom,31.68,2010,5,2010-05,5,14
536445,22469,HEART OF WICKER SMALL,1,2010-05-22 14:23:00.000000,1.66,12626,United Kingdom,1.66,2010,5,2010-05,5,14
536445,POST,POSTAGE,1,2010-05-22 14:23:00.000000,18.65,12626,United Kingdom,18.65,2010,5,2010-05,5,14
536806,23298,SPOTTY BUNTING,23,2010-05-22 15:33:00.000000,5.08,12553,United Kingdom,116.84,2010,5,2010-05,5,15
536806,22726,ALARM CLOCK BAKELIKE GREEN,3,2010-05-22 15:33:00.000000,3.5,12553,United Kingdom,10.5,2010,5,2010-05,5,15
537608,21755,LOVE BUILDING BLOCK WORD,3,2010-05-23 09:16:00.000000,6.39,12614,United Kingdom,19.169999999999998,2010,5,2010-05,6,9
537462,23167,SMALL CERAMIC TOP STORAGE JAR,3,2010-05-23 09:27:00.000000,0.9,12476,United Kingdom,2.7,2010,5,2010-05,6,9
537462,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2010-05-23 09:27:00.000000,1.68,12476,United Kingdom,1.68,2010,5,2010-05,6,9
537462,22198,SMALL HEART FLOWERS HOOK,1,2010-05-23 09:27:00.000000,0.85,12476,United Kingdom,0.85,2010,5,2010-05,6,9
536878,22423,REGENCY CAKESTAND 3 TIER,14,2010-05-23 10:47:00.000000,11.7,12815,EIRE,163.79999999999998,2010,5,2010-05,6,10
536878,22835,HOT WATER BOTTLE I AM SO POORLY,1,2010-05-23 10:47:00.000000,4.69,12815,EIRE,4.69,2010,5,2010-05,6,10
536878,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-05-23 10:47:00.000000,4.04,12815,EIRE,12.120000000000001,2010,5,2010-05,6,10
536878,48187,DOORMAT NEW ENGLAND,15,2010-05-23 10:47:00.000000,7.66,12815,EIRE,114.9,2010,5,2010-05,6,10
537669,48187,DOORMAT NEW ENGLAND,2,2010-05-24 08:15:00.000000,7.53,12781,Germany,15.06,2010,5,2010-05,0,8
537669,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,17,2010-05-24 08:15:00.000000,4.15,12781,Germany,70.55000000000001,2010,5,2010-05,0,8
537112,22469,HEART OF WICKER SMALL,3,2010-05-24 12:43:00.000000,1.78,12824,United Kingdom,5.34,2010,5,2010-05,0,12
538130,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-05-24 13:02:00.000000,4.55,12810,United Kingdom,40.949999999999996,2010,5,2010-05,0,13
